Hybrid Model,Max Depth,Min Samples Split,Criterion,Accuracy,F1-Score,ROC AUC,Precision,Recall
HybridOption.SVM,5,50,f1_proxy_impurity,0.8092666666666666,0.4682723717228241,0.6555228327253542,0.6105831911196036,0.379894414565818
HybridOption.SVM,7,100,f1_weighted_gini,0.8170999999999999,0.4682226915042192,0.6549434105343039,0.6570540742052211,0.3642650507230395
HybridOption.SVM,7,50,f1_weighted_gini,0.8166333333333332,0.4681783178457085,0.6549249085082318,0.6541259215521563,0.3649822215110253
HybridOption.NONE,5,100,logistic_regression_impurity,0.8135,0.4681660989222928,0.655888607351729,0.6479579764520131,0.3733477329080442
HybridOption.SVM,10,2,f1_weighted_gini,0.8071666666666667,0.4680519701140957,0.6555350673393374,0.6010682510099257,0.3836285573153614
HybridOption.SVM,7,25,f1_weighted_gini,0.8164333333333333,0.4677846893312604,0.6547936773187154,0.6521033628270975,0.3650302769522641
HybridOption.NONE,3,50,logistic_regression_impurity,0.8107,0.4675491719718371,0.6554212104226742,0.6343845245148596,0.3771831247543326
HybridOption.SVM,10,3,f1_proxy_impurity,0.8023,0.4674666990478825,0.6555342659927037,0.579888099857296,0.3923924352810748
HybridOption.NONE,7,2,gini_impurity,0.8184333333333333,0.4672706571030944,0.6544214565441461,0.6658052603969488,0.3604421616274103
HybridOption.SVM,10,5,f1_proxy_impurity,0.8017,0.4672467614235705,0.6554833250176744,0.5778351518547131,0.3932567879452903
HybridOption.SVM,7,50,gini_impurity,0.8161666666666667,0.4670490211575084,0.654360753163612,0.6515637739055047,0.3641951852843447
HybridOption.NONE,7,5,gini_impurity,0.8179333333333334,0.4670397956624995,0.6543358682646465,0.6625256845078337,0.3610806330490361
HybridOption.NONE,1,3,logistic_regression_impurity,0.8017999999999998,0.4669605821568387,0.6582830702145122,0.6187582219992521,0.401050956761026
HybridOption.NONE,1,50,logistic_regression_impurity,0.8017999999999998,0.4669605821568387,0.6582830702145122,0.6187582219992521,0.401050956761026
HybridOption.NONE,1,10,logistic_regression_impurity,0.8017999999999998,0.4669605821568387,0.6582830702145122,0.6187582219992521,0.401050956761026
HybridOption.NONE,1,5,logistic_regression_impurity,0.8017999999999998,0.4669605821568387,0.6582830702145122,0.6187582219992521,0.401050956761026
HybridOption.NONE,1,100,logistic_regression_impurity,0.8017999999999998,0.4669605821568387,0.6582830702145122,0.6187582219992521,0.401050956761026
HybridOption.NONE,1,2,logistic_regression_impurity,0.8017999999999998,0.4669605821568387,0.6582830702145122,0.6187582219992521,0.401050956761026
HybridOption.NONE,1,25,logistic_regression_impurity,0.8017999999999998,0.4669605821568387,0.6582830702145122,0.6187582219992521,0.401050956761026
HybridOption.NONE,7,3,gini_impurity,0.8182666666666668,0.4668686478477378,0.6542177531641136,0.6650543707549403,0.3601613615874598
HybridOption.SVM,5,10,gini_impurity,0.8190333333333333,0.4668444408058562,0.6540985137253593,0.6703896226178951,0.3583665018199985
HybridOption.NONE,15,50,logistic_regression_impurity,0.8135666666666665,0.4667589309293786,0.654638899288219,0.6437957075810062,0.3696844610508961
HybridOption.SVM,15,3,f1_proxy_impurity,0.7954000000000001,0.4667442188072064,0.6556401112545485,0.553290821532338,0.4048815941505513
HybridOption.NONE,5,50,logistic_regression_impurity,0.8103333333333333,0.4665325787202309,0.6551355053480015,0.6342251826269496,0.3770914733660124
HybridOption.SVM,7,25,gini_impurity,0.8167,0.466468815039373,0.6541002322744911,0.6551075947778239,0.3626187107582738
HybridOption.SVM,10,2,f1_proxy_impurity,0.8023,0.4662893341161283,0.6548905436594252,0.5800956094226623,0.3905390993442997
HybridOption.SVM,7,100,f1_gini,0.8135,0.4662406182320957,0.654204161720072,0.6371219584322766,0.3684934983096045
HybridOption.NONE,5,50,gini_impurity,0.8204333333333335,0.4662245739689489,0.6536461797929904,0.6814130281300461,0.3545990747722416
HybridOption.NONE,10,25,f1_weighted_gini,0.8119666666666667,0.4661966837817275,0.6542599779097533,0.6261751377707117,0.3715274057820584
HybridOption.SVM,10,25,f1_proxy_impurity,0.8023333333333333,0.4661334299519409,0.6547694235341627,0.5794475606771027,0.3901547094677056
HybridOption.SVM,5,100,f1_weighted_gini,0.8187333333333333,0.4658435692701682,0.6535918387558359,0.6701112903581397,0.3575382737990054
HybridOption.NONE,7,25,gini_impurity,0.8178333333333333,0.4658153261798737,0.6536317607083922,0.6630199961630016,0.3592328957760592
HybridOption.NONE,3,3,logistic_regression_impurity,0.8105333333333334,0.4657612219875536,0.6545087429996495,0.6351690517290797,0.3748809664809512
HybridOption.NONE,3,25,logistic_regression_impurity,0.8105333333333334,0.4657612219875536,0.6545087429996495,0.6351690517290797,0.3748809664809512
HybridOption.NONE,3,2,logistic_regression_impurity,0.8105333333333334,0.4657612219875536,0.6545087429996495,0.6351690517290797,0.3748809664809512
HybridOption.NONE,3,5,logistic_regression_impurity,0.8105333333333334,0.4657612219875536,0.6545087429996495,0.6351690517290797,0.3748809664809512
HybridOption.NONE,3,10,logistic_regression_impurity,0.8105333333333334,0.4657612219875536,0.6545087429996495,0.6351690517290797,0.3748809664809512
HybridOption.SVM,7,25,entropy,0.8177666666666668,0.4657200728498057,0.653583823818123,0.6629564900533744,0.3593397468777513
HybridOption.SVM,10,50,f1_gini,0.8108000000000001,0.4655402194346451,0.6540442910845451,0.6206631876715629,0.3727554994638694
HybridOption.SVM,5,50,gini_impurity,0.8186666666666668,0.4655364319944104,0.6533889384456459,0.6692606099061471,0.3569913114878883
HybridOption.SVM,5,10,entropy,0.8191333333333333,0.4654828966641071,0.6533723700362986,0.6726984864362414,0.3562470174810111
HybridOption.SVM,5,100,f1_gini,0.8151666666666667,0.4654719700123187,0.653760380253459,0.648425088505336,0.3642098397040492
HybridOption.NONE,5,100,entropy,0.8207666666666666,0.4652989619351112,0.6531933567337036,0.6846831965164627,0.3527061375258397
HybridOption.SVM,5,2,entropy,0.8187000000000001,0.4652293639498095,0.6532628869497531,0.6699607235796876,0.3567109282145296
HybridOption.NONE,5,100,gini_impurity,0.8207333333333333,0.4651497292501896,0.6531181687637788,0.6845929515658826,0.3525557615859901
HybridOption.SVM,5,5,entropy,0.8187,0.4651131392495576,0.6532046621863777,0.6701145260874621,0.3565538084897964
HybridOption.NONE,7,50,gini_impurity,0.8177666666666668,0.4651035739581092,0.6532637204246929,0.6629251361759461,0.3582811970762817
HybridOption.SVM,5,3,entropy,0.8186333333333333,0.4650331779514086,0.653165789384221,0.6696616513518718,0.3565606652543493
HybridOption.SVM,10,100,gini_impurity,0.8150000000000001,0.4648754697077714,0.6533248320008817,0.6467696471807234,0.3634207365927768
HybridOption.SVM,5,2,gini_impurity,0.8188666666666666,0.4648742127915356,0.6531224626440969,0.6713138518964632,0.3559946634416446
HybridOption.SVM,5,100,gini_impurity,0.8184000000000001,0.4648412504386304,0.6530627439243061,0.6682344222415924,0.3566024374793028
HybridOption.SVM,5,3,gini_impurity,0.8188333333333333,0.4647234609868859,0.6530472489106411,0.671201455861054,0.3558444004814643
HybridOption.SVM,15,100,gini_impurity,0.8149333333333333,0.4647106133215044,0.6532569847107453,0.646570530996461,0.3633249674533632
HybridOption.NONE,7,5,entropy,0.8185666666666667,0.4646520142766011,0.6530772569319109,0.6690268321088547,0.3565830496653021
HybridOption.SVM,10,100,entropy,0.8149000000000001,0.4645495725786882,0.6531439729128412,0.6460876621137938,0.363095316294637
HybridOption.NONE,7,50,entropy,0.8172333333333335,0.4645421469625176,0.6530072232092301,0.6603168588749039,0.3585999530355549
HybridOption.SVM,5,25,f1_weighted_gini,0.8187000000000001,0.4645332628340871,0.6529855036962812,0.6701808055036498,0.3559286062250809
HybridOption.SVM,5,25,gini_impurity,0.8186333333333332,0.46451596678761,0.6529218001169745,0.6697279494503723,0.3557975621574323
HybridOption.SVM,5,5,gini_impurity,0.8188333333333333,0.464500845204078,0.6529397885214061,0.6713405469202767,0.3555432828849755
HybridOption.SVM,15,50,f1_gini,0.8076000000000001,0.4644908201150644,0.6537205919048669,0.6048036659919566,0.3776230014976797
HybridOption.SVM,7,50,entropy,0.8163,0.4644639109727463,0.653005659442965,0.654486335545332,0.3602068571078881
HybridOption.SVM,5,25,entropy,0.8187666666666666,0.4643938502460611,0.6528280995453425,0.6706381961803001,0.3553193708711128
HybridOption.NONE,3,100,logistic_regression_impurity,0.8126666666666666,0.4643449814840298,0.6534534686290951,0.6441580365099109,0.3681030451572308
HybridOption.NONE,5,25,gini_impurity,0.8205333333333333,0.4643272620186202,0.652783917551557,0.6835675641010981,0.3521086605732213
HybridOption.SVM,5,5,logistic_regression_impurity,0.8176,0.4641990490697147,0.6531016177135924,0.6655175961370577,0.3582701201460571
HybridOption.SVM,15,100,entropy,0.8145666666666667,0.4640000473996529,0.6528789956692649,0.6444261479968652,0.3629514314025506
HybridOption.SVM,5,2,f1_weighted_gini,0.8181333333333335,0.4639711031006625,0.6526958002591238,0.6665383378636319,0.3561702323411738
HybridOption.NONE,7,3,entropy,0.8183999999999999,0.4639304944396675,0.6527077877894508,0.6682467337206753,0.355839213937961
HybridOption.SVM,5,3,f1_weighted_gini,0.8181,0.4639208839337184,0.6526747061567418,0.666305151125768,0.3561703453208431
HybridOption.SVM,10,100,f1_weighted_gini,0.8147333333333332,0.4638309330350462,0.6527995385156868,0.6461852521108741,0.3625062312460564
HybridOption.NONE,7,10,entropy,0.8177333333333333,0.4637981530311662,0.6526739528968832,0.6639464173771034,0.3569282176479099
HybridOption.SVM,5,50,entropy,0.8187333333333333,0.4637302025707001,0.6524526774803159,0.6714795788595833,0.3543141488230051
HybridOption.SVM,15,100,f1_weighted_gini,0.8146666666666667,0.4636832156755696,0.6527316912255505,0.6459977086328345,0.3624104621066428
HybridOption.SVM,5,100,entropy,0.8189333333333334,0.4636303082860441,0.6524233102293427,0.6732082600146819,0.3538698558520476
HybridOption.KNN,15,25,f1_gini,0.7988666666666667,0.4635652351666109,0.6535387740260041,0.5652489783409819,0.3931071158928473
HybridOption.SVM,5,2,logistic_regression_impurity,0.8175666666666667,0.4633938640984659,0.6526705834519981,0.6659734768961245,0.3571036877949162
HybridOption.SVM,5,50,f1_weighted_gini,0.8185666666666667,0.4632978777016633,0.6522812015204273,0.6711169454633488,0.3541350516183669
HybridOption.NONE,5,10,entropy,0.8205333333333333,0.4632083342679336,0.6522210649560293,0.6846940345096783,0.3505647997678024
HybridOption.SVM,15,5,f1_proxy_impurity,0.793,0.4631341755511546,0.6537704522175691,0.5446852134483591,0.4040072161455265
HybridOption.SVM,5,3,logistic_regression_impurity,0.8174666666666667,0.4631230358697385,0.6525501388415549,0.665632945547518,0.3569491919262269
HybridOption.SVM,10,3,gini_impurity,0.8080999999999999,0.463080875506352,0.6528143514211557,0.6079625050671363,0.3742744253182904
HybridOption.SVM,5,10,f1_weighted_gini,0.8186,0.462910189094614,0.6521058234287828,0.6707237237364727,0.3536608277671192
HybridOption.NONE,7,2,entropy,0.8183666666666667,0.4629092969097985,0.6521633493402371,0.6693048160573439,0.3543680227579505
HybridOption.SVM,10,50,f1_weighted_gini,0.8124666666666667,0.4628496439485668,0.6523533492224437,0.632238842182664,0.3652927560533077
HybridOption.NONE,5,2,entropy,0.8201,0.4628442430948435,0.6520541161094993,0.6819276707056879,0.3508714777969184
HybridOption.NONE,5,5,entropy,0.8201,0.4628416322508265,0.6520533571061085,0.6819613781428304,0.3508715907765877
HybridOption.NONE,7,25,entropy,0.8179666666666666,0.4627710150846018,0.6520455859247104,0.6664916199337735,0.3546755589433544
HybridOption.NONE,5,50,entropy,0.8204,0.4627623788994149,0.6519479472673669,0.6845349072687216,0.3499136183162442
HybridOption.NONE,5,25,logistic_regression_impurity,0.8122333333333334,0.4627224908278021,0.6530605132461995,0.644070108998658,0.3678857396387635
HybridOption.NONE,5,3,entropy,0.8200333333333333,0.4626453551493744,0.651957018543967,0.6816225787891951,0.350721214836738
HybridOption.SVM,5,5,f1_weighted_gini,0.8180666666666667,0.4626356444816405,0.6520217775193935,0.6671606969113234,0.3543923631320472
HybridOption.NONE,10,50,entropy,0.8135999999999999,0.4626192976421298,0.6522425164304994,0.6393924774414239,0.3628189544895001
HybridOption.NONE,10,5,entropy,0.8101666666666667,0.4625004747321504,0.6524549306554557,0.6200074176721699,0.369734417759121
HybridOption.SVM,1,100,f1_proxy_impurity,0.8163333333333332,0.4623946087027726,0.6523890384384681,0.6569356343784458,0.3580900510389647
HybridOption.SVM,1,10,f1_proxy_impurity,0.8163333333333332,0.4623946087027726,0.6523890384384681,0.6569356343784458,0.3580900510389647
HybridOption.SVM,1,50,f1_proxy_impurity,0.8163333333333332,0.4623946087027726,0.6523890384384681,0.6569356343784458,0.3580900510389647
HybridOption.SVM,1,25,f1_proxy_impurity,0.8163333333333332,0.4623946087027726,0.6523890384384681,0.6569356343784458,0.3580900510389647
HybridOption.SVM,1,2,f1_proxy_impurity,0.8163333333333332,0.4623946087027726,0.6523890384384681,0.6569356343784458,0.3580900510389647
HybridOption.SVM,1,3,f1_proxy_impurity,0.8163333333333332,0.4623946087027726,0.6523890384384681,0.6569356343784458,0.3580900510389647
HybridOption.SVM,1,5,f1_proxy_impurity,0.8163333333333332,0.4623946087027726,0.6523890384384681,0.6569356343784458,0.3580900510389647
HybridOption.SVM,10,50,entropy,0.8124666666666667,0.4622954161804668,0.6520833247440487,0.6325388447699328,0.3644838563331138
HybridOption.NONE,7,25,logistic_regression_impurity,0.8112333333333334,0.4622744591395016,0.6527885719141526,0.6374969048441936,0.368774066400973
HybridOption.SVM,5,100,f1_proxy_impurity,0.8077333333333332,0.4622598964516493,0.6523747324165632,0.6055682552285964,0.3738605320060933
HybridOption.SVM,5,10,logistic_regression_impurity,0.8173666666666668,0.4621569347829261,0.6520833277016853,0.6657522890557881,0.3558468949662477
HybridOption.NONE,10,25,logistic_regression_impurity,0.8097,0.4621447453597881,0.6524515067963597,0.6252802009354819,0.3705208018036391
HybridOption.SVM,7,25,logistic_regression_impurity,0.8153333333333335,0.4621254671494569,0.6520321304777478,0.652520604404395,0.359243262724381
HybridOption.NONE,5,25,entropy,0.8202000000000002,0.462062443399539,0.6516437602512472,0.683218633408003,0.3494819001964802
HybridOption.SVM,5,25,logistic_regression_impurity,0.8172666666666666,0.4620516078603844,0.6519823885586031,0.6647959261664893,0.3557284311709258
HybridOption.SVM,3,100,logistic_regression_impurity,0.8175000000000001,0.4618347238965249,0.6518720569505959,0.6699640429355614,0.3549017953131456
HybridOption.NONE,10,50,gini_impurity,0.8146333333333333,0.4616695289046769,0.6516696970826791,0.6454510809727806,0.3594525426149132
HybridOption.NONE,5,5,logistic_regression_impurity,0.8122,0.4613867769931025,0.6524616194843783,0.6461695984371288,0.366115006246953
HybridOption.SVM,3,2,logistic_regression_impurity,0.8187333333333333,0.4613865030918684,0.6514627742478927,0.6769095836392497,0.351558107049995
HybridOption.SVM,10,2,gini_impurity,0.8089333333333333,0.4613410314459356,0.6517941416930843,0.6133466802691216,0.3699730924748386
HybridOption.NONE,5,2,logistic_regression_impurity,0.8121666666666666,0.4610589598888145,0.652310928190068,0.6469972922623204,0.3657196145771239
HybridOption.SVM,15,5,f1_gini,0.7845666666666666,0.4610379027415175,0.6531884474649321,0.5159361592545963,0.4173846902117889
HybridOption.NONE,15,100,logistic_regression_impurity,0.8178666666666666,0.4609319834134505,0.6511638370077553,0.6690577414419853,0.3521368207801619
HybridOption.SVM,15,3,f1_gini,0.7857333333333332,0.460813002929321,0.6530036601473158,0.5197011424792081,0.4147463445904166
HybridOption.SVM,10,25,logistic_regression_impurity,0.8121333333333334,0.4607809783905326,0.6515011398468364,0.6348528865822979,0.3634267818660227
HybridOption.SVM,3,3,logistic_regression_impurity,0.8184666666666667,0.4607492767004759,0.6511302904951355,0.6759160067624934,0.351107318169454
HybridOption.SVM,3,25,logistic_regression_impurity,0.8184666666666667,0.4607492767004759,0.6511302904951355,0.6759160067624934,0.351107318169454
HybridOption.SVM,3,5,logistic_regression_impurity,0.8184666666666667,0.4607492767004759,0.6511302904951355,0.6759160067624934,0.351107318169454
HybridOption.SVM,3,10,logistic_regression_impurity,0.8184666666666667,0.4607492767004759,0.6511302904951355,0.6759160067624934,0.351107318169454
HybridOption.SVM,15,2,f1_proxy_impurity,0.7939,0.4607454677980139,0.6523160125846527,0.5489257981718627,0.3983104103568912
HybridOption.SVM,10,50,gini_impurity,0.8115666666666668,0.4607185642624173,0.6513274407486849,0.6279751429817935,0.3640047681966086
HybridOption.NONE,15,50,entropy,0.8131333333333334,0.4605631290760862,0.6512342609686085,0.6380680259417915,0.3607936716536889
HybridOption.NONE,5,3,logistic_regression_impurity,0.8122,0.460407902338882,0.6519538733240567,0.6472234949464388,0.3646635409473527
HybridOption.NONE,7,5,logistic_regression_impurity,0.8109333333333334,0.4603966515279634,0.6518244769976164,0.6376788874825751,0.3666889482315399
HybridOption.SVM,10,50,logistic_regression_impurity,0.8107333333333333,0.4602691340887787,0.6514909429975839,0.6276297477311241,0.3659313924883193
HybridOption.NONE,10,3,entropy,0.8112,0.4602621368731395,0.6511935711930437,0.6256463764416585,0.3643872434143828
HybridOption.SVM,10,3,entropy,0.8092333333333332,0.4601800992659441,0.6511612427738962,0.6154524989072397,0.3678360472131298
HybridOption.NONE,15,25,logistic_regression_impurity,0.8095333333333332,0.4598785432184975,0.651139168201072,0.6241085818837779,0.3671179997901723
HybridOption.SVM,3,50,logistic_regression_impurity,0.8181,0.4597201643513691,0.6506548997605234,0.6747783270528871,0.3504075066097633
HybridOption.SVM,7,100,logistic_regression_impurity,0.8117666666666666,0.4595996760792891,0.651172232494645,0.636806649719131,0.3632061325119093
HybridOption.SVM,7,50,logistic_regression_impurity,0.8142666666666667,0.4594719738481974,0.6507961328587213,0.6474026764497041,0.3577064067104744
HybridOption.SVM,10,5,f1_weighted_gini,0.8049666666666667,0.459394357329819,0.6510043377419571,0.5946066248173897,0.3748165969145161
HybridOption.NONE,15,50,gini_impurity,0.8141,0.4593496039887833,0.6504984572792648,0.6437251165772511,0.357156188070747
HybridOption.SVM,15,50,f1_weighted_gini,0.8091333333333333,0.4591927657960721,0.650576715287005,0.6158676666389442,0.3663626740884164
HybridOption.SVM,10,10,f1_weighted_gini,0.8077333333333332,0.4591831270686156,0.6508450217926378,0.6080152869407706,0.3694331267974988
HybridOption.NONE,10,100,logistic_regression_impurity,0.8178333333333333,0.4591658559891859,0.650320113601097,0.6706315691009739,0.3498519769111597
HybridOption.SVM,15,50,gini_impurity,0.8086333333333334,0.4589563218392213,0.6505083599186798,0.613033656765629,0.3670429212620786
HybridOption.NONE,7,10,logistic_regression_impurity,0.8107666666666666,0.4587682440382725,0.6510275841547785,0.6376007350634464,0.3647485430369149
HybridOption.SVM,3,2,gini_impurity,0.8202666666666667,0.458683447015774,0.6498936687210695,0.6880293413958707,0.3443887149755203
HybridOption.SVM,3,10,gini_impurity,0.8202666666666667,0.458683447015774,0.6498936687210695,0.6880293413958707,0.3443887149755203
HybridOption.SVM,3,5,gini_impurity,0.8202666666666667,0.458683447015774,0.6498936687210695,0.6880293413958707,0.3443887149755203
HybridOption.SVM,3,3,gini_impurity,0.8202666666666667,0.458683447015774,0.6498936687210695,0.6880293413958707,0.3443887149755203
HybridOption.SVM,3,2,entropy,0.8200333333333333,0.458359211630563,0.6497437757874507,0.6866197053765145,0.3443887149755203
HybridOption.SVM,3,2,f1_weighted_gini,0.8200333333333333,0.458359211630563,0.6497437757874507,0.6866197053765145,0.3443887149755203
HybridOption.SVM,3,3,entropy,0.8200333333333333,0.458359211630563,0.6497437757874507,0.6866197053765145,0.3443887149755203
HybridOption.SVM,3,3,f1_weighted_gini,0.8200333333333333,0.458359211630563,0.6497437757874507,0.6866197053765145,0.3443887149755203
HybridOption.SVM,3,5,entropy,0.8200333333333333,0.458359211630563,0.6497437757874507,0.6866197053765145,0.3443887149755203
HybridOption.SVM,3,5,f1_weighted_gini,0.8200333333333333,0.458359211630563,0.6497437757874507,0.6866197053765145,0.3443887149755203
HybridOption.SVM,3,10,entropy,0.8200333333333333,0.458359211630563,0.6497437757874507,0.6866197053765145,0.3443887149755203
HybridOption.SVM,3,10,f1_weighted_gini,0.8200333333333333,0.458359211630563,0.6497437757874507,0.6866197053765145,0.3443887149755203
HybridOption.SVM,10,100,f1_gini,0.8097333333333333,0.4582761470457756,0.650129460769303,0.6203786921346381,0.3638466873881613
HybridOption.SVM,5,50,logistic_regression_impurity,0.8154,0.4582531901219945,0.6500972121535994,0.656169628478049,0.3537506129875532
HybridOption.NONE,10,2,entropy,0.8110333333333333,0.4581674318579967,0.6500469653237797,0.6265260315227272,0.3615029846535322
HybridOption.SVM,10,2,entropy,0.8093666666666668,0.4580448791547306,0.6499960063422561,0.6178295201555459,0.3643571146796519
HybridOption.NONE,10,3,gini_impurity,0.8093333333333333,0.4580005226126022,0.6500142726380671,0.6169136086017799,0.3643662405900268
HybridOption.SVM,15,25,logistic_regression_impurity,0.8099666666666667,0.4579338097484718,0.6499885429547435,0.6247577151912903,0.3630959152335512
HybridOption.SVM,5,100,logistic_regression_impurity,0.8147,0.4578220352530422,0.6500504087689046,0.6536272367881696,0.3548089600656536
HybridOption.NONE,5,10,logistic_regression_impurity,0.8118666666666666,0.457784191314264,0.6506897335252602,0.6473702297499762,0.3618049886143133
HybridOption.SVM,10,5,entropy,0.8079000000000001,0.4575256753044761,0.6498853655574679,0.6102833220420101,0.3666572874380983
HybridOption.SVM,15,2,f1_gini,0.7902666666666667,0.4575138335427994,0.6511488127296483,0.5347987140675545,0.4013152701617899
HybridOption.SVM,3,50,gini_impurity,0.8201,0.4574318235166295,0.6492805445832867,0.6879413827758886,0.3429924945565775
HybridOption.NONE,7,3,logistic_regression_impurity,0.8106666666666668,0.457407827040965,0.6502983053027984,0.6388300276006101,0.3629064194241135
HybridOption.NONE,10,25,gini_impurity,0.8122333333333334,0.4573921795994627,0.6495889237004869,0.6339008922016413,0.3579899606483582
HybridOption.NONE,7,2,logistic_regression_impurity,0.8107333333333335,0.4573307470399944,0.6503039609528114,0.6399811351762866,0.3627898540317026
HybridOption.SVM,3,100,f1_weighted_gini,0.8201333333333333,0.4572924378012438,0.6492286173528584,0.6883020044106184,0.3428058878092129
HybridOption.SVM,3,100,entropy,0.8201333333333333,0.4572924378012438,0.6492286173528584,0.6883020044106184,0.3428058878092129
HybridOption.KNN,10,25,f1_gini,0.7951,0.4572126451035682,0.6501494112821091,0.5520455184225844,0.3904254697600812
HybridOption.NONE,10,10,entropy,0.8103666666666667,0.4571338092164271,0.6495428562582087,0.6236256953659267,0.3611051950123798
HybridOption.SVM,3,25,gini_impurity,0.8200333333333333,0.4570267836677438,0.6490864092191267,0.6879075586843318,0.3425608398803185
HybridOption.SVM,3,100,gini_impurity,0.8200666666666667,0.4569893424967016,0.6490782414130087,0.6881190710873087,0.3425051359295137
HybridOption.SVM,3,50,f1_weighted_gini,0.8198000000000001,0.4568027773623576,0.6489802757098182,0.6863467604813206,0.3426917426768783
HybridOption.SVM,3,50,entropy,0.8198000000000001,0.4568027773623576,0.6489802757098182,0.6863467604813206,0.3426917426768783
HybridOption.SVM,7,5,logistic_regression_impurity,0.8157,0.4567887011542954,0.6494143759779055,0.659363466738447,0.3512688450481242
HybridOption.SVM,3,25,entropy,0.8198000000000001,0.4567025482825329,0.6489365162855079,0.6864979226649756,0.3425608398803185
HybridOption.SVM,3,25,f1_weighted_gini,0.8198000000000001,0.4567025482825329,0.6489365162855079,0.6864979226649756,0.3425608398803185
HybridOption.SVM,7,50,f1_proxy_impurity,0.8054,0.4564353706901536,0.6493764994439462,0.5965832491103903,0.36976370360148
HybridOption.SVM,10,25,f1_weighted_gini,0.8103666666666667,0.4562132045270563,0.64907394392605,0.6238598181755323,0.3598746472914005
HybridOption.KNN,15,10,f1_proxy_impurity,0.7877,0.4559684956320505,0.6498375132394032,0.5273994771665835,0.4024471683320437
HybridOption.SVM,15,50,logistic_regression_impurity,0.808,0.4557285656549665,0.6492093205867956,0.6145586945811855,0.364444542360488
HybridOption.NONE,10,10,gini_impurity,0.8091666666666667,0.4557251324525921,0.6488438719253464,0.617221855453278,0.3613253120620731
HybridOption.SVM,10,10,entropy,0.8093333333333332,0.4556755697782043,0.6487567608767749,0.619083336153573,0.3608858971789184
HybridOption.SVM,15,50,entropy,0.8084666666666667,0.4555983865788776,0.6487399036434927,0.6148449064672482,0.3622858221618433
HybridOption.SVM,7,10,logistic_regression_impurity,0.8154333333333333,0.4553804884045044,0.6487293789699216,0.658745724875138,0.3498071077109289
HybridOption.NONE,10,2,gini_impurity,0.8100000000000002,0.4552869688391853,0.648553497999394,0.62243187102789,0.3591425321664604
HybridOption.SVM,1,3,logistic_regression_impurity,0.8188000000000001,0.4550549821420832,0.6484544962675353,0.6828102772720162,0.3430161074635086
HybridOption.SVM,1,100,logistic_regression_impurity,0.8188000000000001,0.4550549821420832,0.6484544962675353,0.6828102772720162,0.3430161074635086
HybridOption.SVM,1,50,logistic_regression_impurity,0.8188000000000001,0.4550549821420832,0.6484544962675353,0.6828102772720162,0.3430161074635086
HybridOption.SVM,1,25,logistic_regression_impurity,0.8188000000000001,0.4550549821420832,0.6484544962675353,0.6828102772720162,0.3430161074635086
HybridOption.SVM,1,2,logistic_regression_impurity,0.8188000000000001,0.4550549821420832,0.6484544962675353,0.6828102772720162,0.3430161074635086
HybridOption.SVM,1,10,logistic_regression_impurity,0.8188000000000001,0.4550549821420832,0.6484544962675353,0.6828102772720162,0.3430161074635086
HybridOption.SVM,1,5,logistic_regression_impurity,0.8188000000000001,0.4550549821420832,0.6484544962675353,0.6828102772720162,0.3430161074635086
HybridOption.SVM,7,3,logistic_regression_impurity,0.8154999999999999,0.4546168876882505,0.6483327657874135,0.6602921111437643,0.3485869451715154
HybridOption.SVM,7,2,logistic_regression_impurity,0.8152666666666667,0.4541567370939647,0.6480674309272503,0.6593577351228347,0.3482754703422663
HybridOption.SVM,10,5,gini_impurity,0.8064333333333333,0.4534648370880588,0.6477359546206264,0.6041276275269133,0.3631011327607569
HybridOption.SVM,10,25,gini_impurity,0.8100666666666667,0.4533725908454299,0.6476333560654891,0.624127348835626,0.3563926426745856
HybridOption.SVM,10,10,logistic_regression_impurity,0.8132333333333334,0.452915259584446,0.64754868020306,0.6467359912778681,0.3504872003773783
HybridOption.SVM,10,10,gini_impurity,0.8067666666666667,0.4528507343153929,0.6474252181305786,0.6059948212239901,0.3616134021656646
HybridOption.NONE,10,2,logistic_regression_impurity,0.8107333333333333,0.4526948156694427,0.6480251752948945,0.6421263548997882,0.3563869392242448
HybridOption.SVM,7,100,f1_proxy_impurity,0.8042666666666666,0.4525464171323575,0.6473025966765601,0.5933524446712336,0.365854262668535
HybridOption.SVM,10,3,logistic_regression_impurity,0.8133666666666667,0.4524978186880543,0.6473529990160529,0.647338836180643,0.3497158176249875
HybridOption.SVM,10,2,logistic_regression_impurity,0.8143666666666668,0.4522723899456532,0.6471594108655125,0.654946599311795,0.347363000523644
HybridOption.KNN,7,2,f1_weighted_gini,0.7977666666666667,0.4514855505042165,0.6469142164780957,0.5642814993769848,0.3764048838449092
HybridOption.NONE,15,3,f1_weighted_gini,0.7826333333333333,0.4514628344736893,0.6472441555122176,0.5110241415528813,0.4045132987722602
HybridOption.SVM,10,5,logistic_regression_impurity,0.8138,0.4513974188122583,0.6468164192277293,0.6515148991158568,0.347444862373528
HybridOption.KNN,7,50,gini_impurity,0.7986666666666667,0.4513261620937316,0.6467946394217547,0.5686006882402898,0.3745083496448711
HybridOption.NONE,10,3,logistic_regression_impurity,0.8097,0.4513208516870869,0.6474772505887487,0.6348622103876191,0.356794377907656
HybridOption.NONE,10,10,logistic_regression_impurity,0.8098666666666666,0.4511899581849315,0.647123663417649,0.6355487919142813,0.3554319674774268
